movie_id,movie_name,genre,description,director,star
tt10583416,Savage Lands,action,"In 1815, an American Legend, whose wife has fallen deathly ill, leaving his young children to survive on their own, must fight his way back to them across the many perils found in the Savage Lands of the wild frontier.",Derek Estlin Purvis,"William Moseley, 
Colm Meaney, 
Jesse Hutch, 
Valerie Jane Parker"
tt0102187,Karate Cop,action,John Travis is the last honest cop in a future dominated by terroristic martial-arts gangs who fight gladiator-style in arenas.,Alan Roberts,"Ronald L. Marchini, 
Carrie Chambers, 
Michael E. Bristow, 
D.W. Landingham"
tt1797416,Jayam,action,"Jayam is a 2002 Telugu film produced and directed by Teja on Chitram Movies banner. Starring Nithiin, Sadha, and Gopichand in the lead roles and music composed by R. P. Patnaik.The story is...                See full summary »",Teja,"Nithiin, 
Sada, 
Gopichand, 
Delhi Rajeshwari"
tt0066602,Zatoichi and the One-Armed Swordsman,action,Two of Japan and China's greatest heroic swordsman find themselves caught in a plot to protect a young child. But will national distrust and simple misunderstanding keep the two kindred spirits apart?,Kimiyoshi Yasuda,"Shintarô Katsu, 
Jimmy Wang Yu, 
Watako Hamaki, 
Michie Terada"
tt0082381,Firebird 2015 AD,action,"In one of many unpopular and unsupported policy decisions, the US government of the near future outlaws vehicle petrol in an effort to curb the overuse of limited natural resources - except...                See full summary »",David M. Robertson,"Darren McGavin, 
Doug McClure, 
George Touliatos, 
Robert Wisden"
tt2271641,Thaandavam,action,"The identity of a blind church pianist is uncovered. Military officer Shiva Kumar is on the run as an accused fugitive, and is attempting to take revenge against those who killed his wife.",A.L. Vijay,"Vikram, 
Jagapathi Babu, 
Anushka Shetty, 
Amy Jackson"
tt0314722,The Stabilizer,action,"Peter Goldson, aka The Stabilizer, searches for drug smuggler Greg Rainmaker. Rainmaker killed Goldson's fiancee by kicking her with his spiked shoes, and now Goldson wants revenge.",Arizal,"Peter O'Brian, 
Craig Gavin, 
Gillie Beanz, 
Dana Christina"
tt0039750,Ramrod,action,"Violent feud between Connie Dickason, the owner of the Circle 66 ranch and rancher Frank Ivey, the self-proclaimed boss of an otherwise public grazing land.",André De Toth,"Joel McCrea, 
Veronica Lake, 
Don DeFore, 
Donald Crisp"
tt10253816,Kabaneri of the Iron Fortress: The Battle of Unato,action,The film chronicles the attempt of the team to take back Unato castle.,Tetsurô Araki,"Tasuku Hatanaka, 
Sayaka Senbongi, 
Maaya Uchida, 
Toshiki Masuda"
tt7516778,MCA Middle Class Abbayi,action,"A youngster tries to protect his sister-in-law, a transport official, from a dreaded goon who runs an illegal road transport business.",Venu Sriram,"Nani, 
Sai Pallavi, 
Bhoomika Chawla, 
Rajeev Kanakala"
tt0211289,Cariño Brutal,action,Add a Plot,Romy Suzara,"Rosanna Roces, 
Daisy Reyes, 
Jorge Estregan, 
Richard Quan"
tt2808986,Tokyo Tribe,action,"In an alternate Japan, territorial street gangs form opposing factions collectively known as the Tokyo Tribes. Merra, leader of the Wu-Ronz tribe of Bukuro crosses the line to conquer all of Tokyo. The war begins.",Sion Sono,"Ryohei Suzuki, 
Young Dais, 
Nana Seino, 
Shunsuke Daitô"
tt7014430,Betrayed,action,The mayor of Detroit ends his business with the Russian mob when young women are abducted and turn up drugged and dead. The best detectives (2 women) are put on the case. The Russians abduct the mayor's adult daughter as well for leverage.,Harley Wallen,"John Savage, 
Richard Tyson, 
Billy Wirth, 
T.J. Storm"
tt21822884,Circumstances 4,action,Add a Plot,"Brandon Cornett, 
Ramon Sloan, 
Erin McKenzie","Glenn Plummer, 
Nicole Alexander, 
Demaris Harvey, 
Ramon Sloan"
tt1265294,Dire Wolf,action,A vicious genetically modified creature that's half human and half dire wolf escapes from a research facility so it can go on a murderous rampage in a quiet rural community. It's up to the ...                See full summary »,Fred Olen Ray,"Maxwell Caulfield, 
Steven Lee Allen, 
Dawn Ann Billings, 
Vince Cefalu"
tt6914500,Aaradugula Bullet,action,"Murthy (Prakash Raj) is well respected in the society in Vijaywada. He is peeved with his son Shiva (Gopichand) and even his family members are unhappy with him, as he roams around ...                See full summary »",Gopal B.,"Gopichand, 
Nayanthara, 
Prakash Raj, 
Abhimanyu Singh"
tt0391774,Autobahnraser,action,"The young policeman Karl-Heinz Krause works undercover to insinuate himself into a group of Autobahn racers. While he gets to like the illegal races, besides he has to chase some people dealing stolen cars.",Michael Keusch,"Luke Wilkins, 
Alexandra Neldel, 
Henriette Richter-Röhl, 
Niels-Bruno Schmidt"
tt2638104,Biriyani,action,The desire for biryani after drinks lands two friends in an endless frenzy as they get framed for a kidnapping and go on the run.,Venkat Prabhu,"Karthi, 
Hansika Motwani, 
Premgi Amaren, 
Ramki"
tt0109798,Revenge of the Musketeers,action,"France, 1654: D'Artagnan's girl grows up in a convent. When the mother superior is murdered, Eloïse suspects a plan to murder the king and hopes to prevent this and revenge the murder by finding her father and the 3 musketeers.",Bertrand Tavernier,"Sophie Marceau, 
Philippe Noiret, 
Claude Rich, 
Sami Frey"
tt14865406,Deep Fear,action,Plot under wraps.,Marcus Adams,"Ed Westwick, 
Mãdãlina Ghenea, 
Macarena Gómez, 
Stany Coppet"
tt0072991,Five Shaolin Masters,action,Five students escape from the destruction of their beloved Shaolin Temple...now each must take revenge and train in their own seperate fighting styles...they will become The Five Shaolin Masters!!,Cheh Chang,"David Chiang, 
Lung Ti, 
Sheng Fu, 
Kuan-Chun Chi"
tt6513406,Immortal Demon Slayer,action,"A giant rebelled against the heavens. It was declared a devil and defeated. The immortal heart evolved into Sun Wukong. The heavens found him, and ravaged his home. He enters the heavenly kingdom, disguised as a human, seeking retribution.",Chi-Kin Kwok,"Eddie Peng, 
Shawn Yue, 
Ni Ni, 
Xiao Bai"
tt0092298,Zone Troopers,action,"In Italy, during World War II some American soldiers find an alien UFO.",Danny Bilson,"Tim Thomerson, 
Timothy Van Patten, 
Art LaFleur, 
Biff Manard"
tt1129437,Skinning,action,Life is sometimes rude game: one mistake can buy you ticket to hell.,Stevan Filipovic,"Nikola Rakocevic, 
Viktor Savic, 
Bojana Novakovic, 
Natasa Tapuskovic"
tt0079386,Kaala Patthar,action,Inspired by a true mining tragedy the film is about people from all walks of life showing courage and character to fight the forces of nature.,Yash Chopra,"Amitabh Bachchan, 
Shashi Kapoor, 
Shatrughan Sinha, 
Rakhee Gulzar"
tt0061597,The One-Armed Swordsman,action,"A noble swordsman, whose arm had been chopped off, returns to his former teacher to defend him from a villainous gang of rival swordsmen.",Cheh Chang,"Jimmy Wang Yu, 
Chiao Chiao, 
Chung-Hsin Huang, 
Yin-Tze Pan"
tt5806792,Legend of the Ancient Sword,action,A young warrior is searching for his mysteriously disappeared master. He must join forces with other fighters in order to get a magical sword and defeat an evil grand priest. The fate of mankind is at stake.,Renny Harlin,"Leehom Wang, 
Victoria Song, 
Godfrey Gao, 
Karena Ng"
tt15292474,Rudra Thandavam,action,"Rudran, a fearless cop who battles against drug mafia, gets trapped in a PCR case, unfortunately. Will he prove himself innocent?",Mohan G.,"Richard Rishi, 
Gautham Vasudev Menon, 
Radha Ravi, 
Thambi Ramaiah"
tt2204243,Baadshah,action,"Rama Rao fails to get a job with the police force due to his father's connections with a gangster. But when his brother is killed by the gangster, Rama Rao becomes Baadshah to oppose him.",Sreenu Vaitla,"N.T. Rama Rao Jr., 
Kajal Aggarwal, 
Navdeep, 
Brahmanandam"
tt0247944,Badal,action,"Badal (Bobby Deol) is a victim of the 1984 riots, brought up by a terrorist (Ashish Vidyarthi). Badal lives with the sole aim of exterminating a police cop Rana (Ashutosh Rana) now the DGP....                See full summary »",Raj Kanwar,"Bobby Deol, 
Rani Mukerji, 
Mayuri Kango, 
Ashutosh Rana"
tt0326600,Maine Dil Tujhko Diya,action,"In order to win his love back, a rebellious youth accepts a deadly challenge from her father with several hurdles.","Sohail Khan, 
Azim Shaikh","Sohail Khan, 
Sameera Reddy, 
Sanjay Dutt, 
Kabir Bedi"
tt0096436,White Ghost,action,"An M.I.A. US soldier nicknamed White Ghost lives in hiding in the jungles of communist Vietnam. The US army finds out about him and sends a black ops team to rescue him. However, the team is led by a man who wants White Ghost dead.",BJ Davis,"William Katt, 
Rosalind Chao, 
Martin Hewitt, 
Wayne Crawford"
tt22021550,Black Panther: Legacy,action,"Wakanda is facing a secret invasion, and Black Panther (Terrell Sharkey) has to deal with past demons in order to stop it.",Mario Durán Araujo,"Terrell Sharkey, 
Queen Molekwa, 
Reginald West, 
Gamar Rosado"
tt0292432,Absolute Hundred,action,"Igor Gordic was an Olympic Champion in shooting, but now he is a junkie without money and in debts to mafia. Sasa is his younger brother and he is getting ready for the next World ...                See full summary »",Srdan Golubovic,"Vuk Kostic, 
Srdjan 'Zika' Todorovic, 
Paulina Manov, 
Sasa Ali"
tt0278527,Karate Girl,action,"Zeynep, who lives with her old father, lost her ability to speak because of an accident and needs an operation to restore her power of speech. One day, five prison fugitives break into ...                See full summary »",Orhan Aksoy,"Filiz Akin, 
Ediz Hun, 
Hayati Hamzaoglu, 
Bülent Kayabas"
tt0499464,Dracula's Curse,action,A team of vampire hunters set out to battle an evil vampire clan in the dark underworld.,Leigh Scott,"Thomas Downey, 
Eliza Swenson, 
Rhett Giles, 
Christina Rosenberg"
tt0270880,Champion,action,"Rajveer, an aspiring police officer is given a task to save Abbas from a cold blooded criminal Nazeer. Though Abbas and Rajveer hate each other but realizing the tragedy behind his parents death brings them closer.","Padam Kumar, 
Jana Sue Memel","Sunny Deol, 
Prasant Samadhar, 
Manisha Koirala, 
Rahul Dev"
tt0079963,Suhaag,action,"Two brothers gets separated at the time of their birth. But when they reunite as adults, challenges welcome them.",Manmohan Desai,"Shashi Kapoor, 
Amitabh Bachchan, 
Rekha, 
Parveen Babi"
tt2808092,Spychosis,action,"When a dormant spy, exposed by the Wikileaks controversy, is suddenly being hunted by assassins he seeks help from an emergency room nurse to remove an experimental chip implanted in his head years before.",Gabriel Schmidt,"Jamie Lee Curtis, 
John Savage, 
Kimberly Russell, 
Blanca Blanco"
tt13734670,Agent Crazy Flower,action,"Bassong, the leader of Southeast Asia's largest human trafficking organization, hosted a banquet in his private club to host the leaders of criminal organizations around the world. Yunzhi, ...                See full summary »",Zen Li,"Shi Enling, 
En Jing, 
Li Kai, 
Ni Xinyu"
tt0144156,Dark Confessions,action,Two women being blackmailed into becoming indentured sexual slaves. One of the women submits readily and the other resists.,Lloyd A. Simandl,"Kate Rodger, 
Lisha Snelgrove, 
Rena Riffel, 
Katerina Kornová"
tt2510874,Yamla Pagla Deewana 2,action,"The trio reunites in the UK and they fall in love, become involved with a nightclub, and have to face up to the challenge of a local don.",Sangeeth Sivan,"Dharmendra, 
Sunny Deol, 
Bobby Deol, 
Neha Sharma"
tt7463730,Junglee,action,"The story revolves around a vet, who on his homecoming to his father's elephant reserve, encounters and fights an international poachers racket.",Chuck Russell,"Vidyut Jammwal, 
Lars Kjeldsen, 
Asha Bhat, 
Vishwanath Chatterjee"
tt0055022,Erik the Conqueror,action,Two estranged brothers confront each other as rivals when war breaks out between Britain and the Vikings for control of England.,Mario Bava,"Cameron Mitchell, 
Alice Kessler, 
Ellen Kessler, 
George Ardisson"
tt4838422,Jackie Chan Presents: Amnesia,action,Having fallen into amnesia 'Who Am I' is forced to fight for his life while searching for answers.,Yinxi Song,"Ocean Wang, 
Xingtong Yao, 
Ken Lo, 
Zoe Zhang"
tt3415692,Mahabharat,action,"A dynastic struggle between the collateral branches of the Kuru clan, the Kauravas and Pandavas, for the throne of Hastinapur leads to the Kurukshetra War.",Amaan Khan,"Amitabh Bachchan, 
Sunny Deol, 
Ajay Devgn, 
Vidya Balan"
tt0103045,Fight Back to School,action,A SWAT team leader is going undercover at a high school to retrieve a stolen gun for his captain.,Gordon Chan,"Stephen Chow, 
Man Cheung, 
Man-Tat Ng, 
Roy Cheung"
tt13131798,Maha Samudram,action,"Set in Visakhapatnam, the story is about four lives and their roller-coaster romantic ride.",Ajay Bhupathi,"Sharwanand, 
Siddharth, 
Aditi Rao Hydari, 
Anu Emmanuel"
tt9670282,Zoombies 2,action,A game ranger and a team of poachers end up surrounded by zombie animals and they forge an alliance to stop the beasts before the super-zombie virus spreads to the entire world.,Glenn Miller,"Erica Sturdefant, 
Jonathon Buckley, 
Jarrid Masse, 
Terra Strong"
tt0083199,Dangerous Encounters of the First Kind,action,"Three lazybones friends manufacture a firebomb and place it in a cinema. Pearl, a sadistic young girl, has observed the scene, follows the bombers and starts to manipulate them. The four criminals plan more and more daring acts.",Hark Tsui,"Lieh Lo, 
Chen-Chi Lin, 
Albert Au, 
Tin Sang Lung"
tt0460012,Bastards,action,A group of Soviet juvenile prisoners is selected for a deadly operation against Nazi Germany.,Alexander Atanesyan,"Andrey Panin, 
Andrey Krasko, 
Aleksandr Golovin, 
Sergei Rychenkov"
tt3949638,Power,action,Ravi Teja plays a young man desperate to become a police officer. He winds up getting embroiled in a plot to pose as his lookalike in order to re-capture an infamous criminal from rogue cops.,K.S. Ravindra,"Ravi Teja, 
Hansika Motwani, 
Regina Cassandra, 
Brahmanandam"
tt0396096,Pit Fighter,action,"Jack Severino has no memory, all he knows is the brutal sport of Pit Fighting. When his past catches him up, he realizes he is not who he thought he was. For some men must fight for redemption.",Jesse V. Johnson,"Dominiquie Vandenberg, 
Steven Bauer, 
Fernando Carrillo, 
Stephen Graham"
tt0467017,Talento de barrio,action,"A young drug dealer falls in love while facing disruption among the men in his gang, and being offered a career as a Reggaetón singer.",José Iván Santiago,"Daddy Yankee, 
Maestro Yek, 
Katiria Soto, 
César Farrait"
tt0113394,The Immortals,action,"A seedy night-club owner recruits eight violent gangsters for an elaborate heist. But when they all begin to compare notes, they find they're pawns in a dangerous game of double-cross.",Brian Grant,"Eric Roberts, 
Joe Pantoliano, 
Tia Carrere, 
Tony Curtis"
